FEATURE_ID	FEATURE_NAME	MEAN_POS	MEDIAN_ALL	MEDIAN_0	MEDIAN_1	FOLD_CHANGE	LOG2_FOLD_CHANGE
49	merged49	271.77999999999997	0.0	0.0	0.0	nan	nan
166	merged166	272.13999999999999	0.0	0.0	0.0	nan	nan
316	merged316	272.30000000000001	0.0	0.0	0.0	nan	nan
327	merged327	272.57999999999998	0.0	0.0	0.0	nan	nan
36	merged36	272.62	0.0	0.0	0.0	nan	nan
322	merged322	272.94	0.0	0.0	0.0	nan	nan
315	merged315	273.57999999999998	0.0	0.0	0.0	nan	nan
279	merged279	274.5	0.0	0.0	0.0	nan	nan
334	merged334	274.56	0.0	0.0	0.0	nan	nan
171	merged171	274.77999999999997	0.0	0.0	0.0	nan	nan
304	merged304	274.83999999999997	0.0	0.0	0.0	nan	nan
213	merged213	275.04000000000002	0.0	0.0	0.0	nan	nan
341	merged341	275.22000000000003	0.0	0.0	0.0	nan	nan
296	merged296	276.39999999999998	0.0	0.0	0.0	nan	nan
210	merged210	276.54000000000002	0.0	0.0	0.0	nan	nan
107	merged107	276.98000000000002	0.0	0.0	0.0	nan	nan
230	merged230	277.01999999999998	0.0	0.0	0.0	nan	nan
340	merged340	277.04000000000002	0.0	0.0	0.0	nan	nan
293	merged293	277.25999999999999	0.0	0.0	0.0	nan	nan
81	merged81	277.33999999999997	0.0	0.0	0.0	nan	nan
61	merged61	277.33999999999997	0.0	0.0	0.0	nan	nan
205	merged205	277.42000000000002	0.0	0.0	0.0	nan	nan
271	merged271	277.5	0.0	0.0	0.0	nan	nan
110	merged110	277.66000000000003	0.0	0.0	0.0	nan	nan
226	merged226	277.68000000000001	0.0	0.0	0.0	nan	nan
245	merged245	277.77999999999997	0.0	0.0	0.0	nan	nan
197	merged197	278.19999999999999	0.0	0.0	0.0	nan	nan
72	merged72	278.22000000000003	0.0	0.0	0.0	nan	nan
300	merged300	278.77999999999997	0.0	0.0	0.0	nan	nan
67	merged67	279.04000000000002	0.0	0.0	0.0	nan	nan
208	merged208	279.07999999999998	0.0	0.0	0.0	nan	nan
312	merged312	279.16000000000003	0.0	0.0	0.0	nan	nan
337	merged337	279.80000000000001	0.0	0.0	0.0	nan	nan
283	merged283	279.86000000000001	0.0	0.0	0.0	nan	nan
273	merged273	279.88	0.0	0.0	0.0	nan	nan
204	merged204	279.92000000000002	0.0	0.0	0.0	nan	nan
252	merged252	280.06	0.0	0.0	0.0	nan	nan
160	merged160	280.38	0.0	0.0	0.0	nan	nan
189	merged189	280.45999999999998	0.0	0.0	0.0	nan	nan
140	merged140	280.68000000000001	0.0	0.0	0.0	nan	nan
219	merged219	280.77999999999997	0.0	0.0	0.0	nan	nan
229	merged229	281.10000000000002	0.0	0.0	0.0	nan	nan
199	merged199	281.33999999999997	0.0	0.0	0.0	nan	nan
105	merged105	281.38	0.0	0.0	0.0	nan	nan
102	merged102	281.44	0.0	0.0	0.0	nan	nan
147	merged147	281.5	0.0	0.0	0.0	nan	nan
143	merged143	281.62	0.0	0.0	0.0	nan	nan
216	merged216	282.12	0.0	0.0	0.0	nan	nan
344	merged344	282.16000000000003	0.0	0.0	0.0	nan	nan
155	merged155	283.04000000000002	0.0	0.0	0.0	nan	nan
274	merged274	283.06	0.0	0.0	0.0	nan	nan
278	merged278	283.24000000000001	0.0	0.0	0.0	nan	nan
306	merged306	283.57999999999998	0.0	0.0	0.0	nan	nan
101	merged101	283.62	0.0	0.0	0.0	nan	nan
175	merged175	283.95999999999998	0.0	0.0	0.0	nan	nan
330	merged330	284.30000000000001	0.0	0.0	0.0	nan	nan
220	merged220	284.39999999999998	0.0	0.0	0.0	nan	nan
267	merged267	284.45999999999998	0.0	0.0	0.0	nan	nan
295	merged295	284.51999999999998	0.0	0.0	0.0	nan	nan
54	merged54	284.77999999999997	0.0	0.0	0.0	nan	nan
256	merged256	284.83999999999997	0.0	0.0	0.0	nan	nan
168	merged168	285.16000000000003	0.0	0.0	0.0	nan	nan
169	merged169	285.60000000000002	0.0	0.0	0.0	nan	nan
92	merged92	285.88	0.0	0.0	0.0	nan	nan
82	merged82	286.01999999999998	0.0	0.0	0.0	nan	nan
237	merged237	287.18000000000001	0.0	0.0	0.0	nan	nan
60	merged60	287.63999999999999	0.0	0.0	0.0	nan	nan
165	merged165	287.86000000000001	0.0	0.0	0.0	nan	nan
178	merged178	287.95999999999998	0.0	0.0	0.0	nan	nan
172	merged172	288.06	0.0	0.0	0.0	nan	nan
76	merged76	289.27999999999997	0.0	0.0	0.0	nan	nan
142	merged142	289.48000000000002	0.0	0.0	0.0	nan	nan
228	merged228	290.0	0.0	0.0	0.0	nan	nan
233	merged233	290.42000000000002	0.0	0.0	0.0	nan	nan
87	merged87	291.63999999999999	0.0	0.0	0.0	nan	nan
122	merged122	292.38	0.0	0.0	0.0	nan	nan
