FEATURE_ID	FEATURE_NAME	MEAN_POS	MEDIAN_ALL	MEDIAN_0	MEDIAN_1	FOLD_CHANGE	LOG2_FOLD_CHANGE
259	merged259	174.68000000000001	0.0	0.0	0.0	nan	nan
319	merged319	174.81999999999999	0.0	0.0	0.0	nan	nan
197	merged197	174.84	0.0	0.0	0.0	nan	nan
141	merged141	174.86000000000001	0.0	0.0	0.0	nan	nan
22	merged22	175.03999999999999	0.0027210899999999998	0.00042726500000000002	0.014153850000000001	33.126631013539608	5.0499195833288129
163	merged163	175.16	0.0	0.0	0.0	nan	nan
76	merged76	175.19999999999999	0.0	0.0	0.0	nan	nan
178	merged178	175.22	0.0	0.0	0.0	nan	nan
155	merged155	175.25999999999999	0.0	0.0	0.0	nan	nan
62	merged62	175.80000000000001	0.0	0.0	0.0	nan	nan
74	merged74	175.88	0.0	0.0	0.00128535	inf	inf
322	merged322	175.97999999999999	0.0	0.0	0.0	nan	nan
206	merged206	175.97999999999999	0.0	0.0	0.0	nan	nan
277	merged277	176.18000000000001	0.0	0.0	0.0	nan	nan
93	merged93	176.22	0.10985353	0.035440860000000005	0.26683938000000001	7.5291451731137444	2.9124860767808438
84	merged84	176.28	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
203	merged203	176.40000000000001	0.0	0.0	0.0	nan	nan
104	merged104	176.44	0.0	0.0	0.0	nan	nan
31	merged31	177.0	0.0092101600000000002	0.001391485	0.06072106	43.637595805919574	5.4474997140918786
165	merged165	177.09999999999999	0.0	0.0	0.0	nan	nan
83	merged83	177.09999999999999	0.0	0.0	0.0025906700000000002	inf	inf
313	merged313	177.12	0.0	0.0	0.0	nan	nan
150	merged150	177.12	0.0	0.0	0.0	nan	nan
54	merged54	177.30000000000001	0.0	0.0	0.0	nan	nan
153	merged153	177.53999999999999	0.0	0.0	0.0	nan	nan
282	merged282	177.75999999999999	0.0	0.0	0.0	nan	nan
127	merged127	177.80000000000001	0.0	0.0	0.0	nan	nan
325	merged325	177.86000000000001	0.0	0.0	0.0	nan	nan
299	merged299	178.08000000000001	0.0	0.0	0.0	nan	nan
86	merged86	178.18000000000001	0.0	0.0	0.0	nan	nan
52	merged52	178.31999999999999	0.00138456	0.00010818	0.01257862	116.27491218339804	6.8613960400425471
334	merged334	178.5	0.0	0.0	0.0	nan	nan
276	merged276	178.62	0.0	0.0	0.00075443000000000005	inf	inf
18	merged18	178.66	0.0	0.0	0.0	nan	nan
264	merged264	178.78	0.0098378100000000007	0.0030365449999999999	0.033103050000000002	10.901550940295634	3.4464614936236102
32	merged32	178.88	0.0	0.0	0.0	nan	nan
148	merged148	178.90000000000001	0.0	0.0	0.0	nan	nan
114	merged114	179.12	0.0	0.0	0.0	nan	nan
279	merged279	179.16	0.0	0.0	0.0	nan	nan
278	merged278	179.24000000000001	0.0	0.0	0.0	nan	nan
222	merged222	179.40000000000001	0.0	0.0	0.0	nan	nan
235	merged235	179.47999999999999	0.0083260299999999999	0.0030124599999999998	0.039293509999999997	13.043661990532653	3.7052770560127355
24	merged24	179.5	0.0029268300000000001	0.00074644500000000009	0.0077014199999999996	10.317464783071758	3.3670166088441889
95	merged95	179.59999999999999	0.0	0.0	0.0020768399999999999	inf	inf
113	merged113	179.72	0.0	0.0	0.0	nan	nan
311	merged311	179.81999999999999	0.0	0.0	0.0	nan	nan
102	merged102	179.88	0.0	0.0	0.0	nan	nan
159	merged159	179.90000000000001	0.0	0.0	0.0	nan	nan
253	merged253	180.0	0.0011904800000000001	0.0	0.0037369199999999999	inf	inf
75	merged75	180.06	0.0	0.0	0.00068073999999999999	inf	inf
126	merged126	180.25999999999999	0.00128535	0.0	0.00345423	inf	inf
251	merged251	180.34	0.00075872999999999999	0.0	0.0094876700000000001	inf	inf
123	merged123	180.34	0.0028483800000000002	0.0017613500000000001	0.0060449099999999997	3.4319754733585031	1.7790392426420929
186	merged186	180.36000000000001	0.0	0.0	0.0	nan	nan
195	merged195	180.40000000000001	0.0	0.0	0.0	nan	nan
101	merged101	180.46000000000001	0.0	0.0	0.0	nan	nan
284	merged284	180.56	0.0	0.0	0.0	nan	nan
281	merged281	180.58000000000001	0.0	0.0	0.0	nan	nan
327	merged327	180.59999999999999	0.0	0.0	0.0	nan	nan
99	merged99	180.74000000000001	0.0	0.0	0.0029895400000000002	inf	inf
273	merged273	180.88	0.0	0.0	0.0	nan	nan
204	merged204	181.0	0.0	0.0	0.0	nan	nan
61	merged61	181.0	0.0	0.0	0.0	nan	nan
124	merged124	181.16	0.0083260299999999999	0.0030124599999999998	0.039293509999999997	13.043661990532653	3.7052770560127355
167	merged167	181.24000000000001	0.0	0.0	0.0	nan	nan
289	merged289	181.62	0.0	0.0	0.0	nan	nan
78	merged78	181.66	0.0	0.0	0.0	nan	nan
2	merged2	181.81999999999999	0.25588234999999998	0.059134149999999996	0.46130501000000002	7.8009916435765128	2.9636575276077801
234	merged234	181.94	0.0028483800000000002	0.0017613500000000001	0.0060449099999999997	3.4319754733585031	1.7790392426420929
128	merged128	182.02000000000001	0.0	0.0	0.0	nan	nan
161	merged161	182.19999999999999	0.0074983000000000003	0.000671665	0.053714289999999998	79.971846083985312	6.3214202865894693
97	merged97	182.24000000000001	0.0	0.0	0.0	nan	nan
138	merged138	182.30000000000001	0.0029268300000000001	0.00074644500000000009	0.0077014199999999996	10.317464783071758	3.3670166088441889
303	merged303	182.52000000000001	0.0	0.0	0.0	nan	nan
16	merged16	182.53999999999999	0.0	0.0	0.0	nan	nan
227	merged227	182.62	0.0	0.0	0.0	nan	nan
21	merged21	182.94	0.0	0.0	0.0	nan	nan
301	merged301	183.13999999999999	0.0	0.0	0.0	nan	nan
133	merged133	183.31999999999999	0.2320333	0.14692336	0.40335051999999999	2.7453123859949837	1.4569703212099927
187	merged187	183.46000000000001	0.0	0.0	0.0	nan	nan
183	merged183	183.94	0.0	0.0	0.0	nan	nan
131	merged131	184.28	0.0	0.0	0.0	nan	nan
49	merged49	184.31999999999999	0.0	0.0	0.0	nan	nan
39	merged39	184.38	0.0	0.0	0.00061538000000000001	inf	inf
193	merged193	184.40000000000001	0.0	0.0	0.0020768399999999999	inf	inf
321	merged321	184.5	0.0	0.0	0.0	nan	nan
290	merged290	184.62	0.0	0.0	0.00043403000000000002	inf	inf
337	merged337	184.68000000000001	0.0	0.0	0.0	nan	nan
314	merged314	184.80000000000001	0.0	0.0	0.0	nan	nan
143	merged143	184.80000000000001	0.0	0.0	0.0	nan	nan
298	merged298	184.97999999999999	0.0	0.0	0.0	nan	nan
266	merged266	185.02000000000001	0.0	0.0	0.0	nan	nan
25	merged25	185.03999999999999	0.0	0.0	0.0	nan	nan
198	merged198	185.19999999999999	0.0	0.0	0.015678250000000001	inf	inf
129	merged129	185.19999999999999	0.0	0.0	0.0	nan	nan
105	merged105	185.19999999999999	0.0	0.0	0.0	nan	nan
71	merged71	185.28	0.0	0.0	0.0	nan	nan
275	merged275	185.46000000000001	0.00074459999999999999	0.0	0.0051169600000000003	inf	inf
225	merged225	186.09999999999999	0.0	0.0	0.0	nan	nan
0	merged0	186.12	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
40	merged40	186.30000000000001	0.0	0.0	0.0	nan	nan
238	merged238	186.34	0.0	0.0	0.0	nan	nan
324	merged324	186.38	0.0069444399999999996	0.00053584500000000007	0.048000000000000001	89.578142933124312	6.4850748525194257
46	merged46	186.53999999999999	0.0	0.0	0.0	nan	nan
184	merged184	186.91999999999999	0.0	0.0	0.0	nan	nan
94	merged94	186.91999999999999	0.0027027000000000002	0.0	0.01226994	inf	inf
315	merged315	186.97999999999999	0.0	0.0	0.0	nan	nan
344	merged344	187.09999999999999	0.0	0.0	0.0	nan	nan
209	merged209	187.13999999999999	0.0	0.0	0.0	nan	nan
145	merged145	187.47999999999999	0.0	0.0	0.0	nan	nan
15	merged15	187.47999999999999	0.25588234999999998	0.058389549999999998	0.46130501000000002	7.9004720878992911	2.9819388632292392
226	merged226	187.56	0.0	0.0	0.0	nan	nan
285	merged285	187.63999999999999	0.00172712	0.00027599999999999999	0.0043177900000000002	15.644166666666669	3.9675529060460981
208	merged208	188.78	0.0	0.0	0.0	nan	nan
177	merged177	189.06	0.0	0.0	0.0	nan	nan
336	merged336	189.88	0.0	0.0	0.0	nan	nan
26	merged26	189.97999999999999	0.0	0.0	0.0	nan	nan
30	merged30	190.06	0.0	0.0	0.0	nan	nan
28	merged28	190.34	0.00198452	0.0	0.0079545499999999995	inf	inf
237	merged237	190.36000000000001	0.0	0.0	0.0	nan	nan
1	merged1	190.40000000000001	0.0014771000000000001	9.5240000000000003e-05	0.00562701	59.082423351532967	5.8846570964392519
312	merged312	190.91999999999999	0.0	0.0	0.0	nan	nan
335	merged335	191.5	0.0	0.0	0.0	nan	nan
185	merged185	192.18000000000001	0.0	0.0	0.00078308999999999996	inf	inf
69	merged69	192.19999999999999	0.0	0.0	0.0	nan	nan
307	merged307	192.31999999999999	0.0	0.0	0.0	nan	nan
302	merged302	192.5	0.0	0.0	0.0	nan	nan
274	merged274	192.5	0.0	0.0	0.0	nan	nan
249	merged249	192.59999999999999	0.00138456	0.0	0.0055516999999999997	inf	inf
190	merged190	192.69999999999999	0.10985353	0.035440860000000005	0.26683938000000001	7.5291451731137444	2.9124860767808438
35	merged35	192.69999999999999	0.0	0.0	0.0	nan	nan
48	merged48	192.96000000000001	0.0	0.0	0.0	nan	nan
43	merged43	193.28	0.0	0.0	0.0	nan	nan
77	merged77	193.38	0.0	0.0	0.0	nan	nan
270	merged270	193.59999999999999	0.0	0.0	0.0	nan	nan
135	merged135	193.74000000000001	0.0	0.0	0.0017574699999999999	inf	inf
134	merged134	193.75999999999999	0.044843050000000002	0.02018793	0.13513513999999999	6.6938581617828072	2.7428379816398425
262	merged262	194.81999999999999	0.0	0.0	0.0	nan	nan
295	merged295	195.06	0.0	0.0	0.0	nan	nan
304	merged304	195.62	0.0	0.0	0.0	nan	nan
260	merged260	195.63999999999999	0.0043659500000000004	0.00078187000000000005	0.01406318	17.986596237226134	4.1688502933565648
92	merged92	195.72	0.0	0.0	0.0	nan	nan
342	merged342	195.80000000000001	0.0	0.0	0.0	nan	nan
82	merged82	196.19999999999999	0.0	0.0	0.0	nan	nan
219	merged219	196.30000000000001	0.0	0.0	0.0	nan	nan
224	merged224	197.09999999999999	0.0	0.0	0.0	nan	nan
10	merged10	197.44	0.0	0.0	0.0	nan	nan
215	merged215	197.63999999999999	0.0	0.0	0.0	nan	nan
19	merged19	197.97999999999999	0.0	0.0	0.0	nan	nan
121	merged121	198.16	0.0	0.0	0.00059241999999999997	inf	inf
316	merged316	198.47999999999999	0.0	0.0	0.0	nan	nan
151	merged151	198.84	0.0	0.0	0.0	nan	nan
205	merged205	199.81999999999999	0.0	0.0	0.0	nan	nan
100	merged100	200.5	0.0	0.0	0.0	nan	nan
156	merged156	201.08000000000001	0.0	0.0	0.0	nan	nan
130	merged130	202.74000000000001	0.060794040000000001	0.027867755000000001	0.11334405	4.067211370273637	2.024039968651433
29	merged29	203.56	0.0	0.0	0.0	nan	nan
174	merged174	204.40000000000001	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
158	merged158	204.81999999999999	0.0	0.0	0.0	nan	nan
7	merged7	206.91999999999999	0.01834618	0.0039764099999999997	0.10967185	27.580619201742277	4.7855829414874442
96	merged96	207.56	0.01237766	0.0014255750000000001	0.065972219999999998	46.277621310699189	5.5322428061034525
144	merged144	212.18000000000001	0.0	0.0	0.0	nan	nan
38	merged38	218.46000000000001	0.0036764699999999998	0.0020866399999999998	0.00730994	3.5032109036537209	1.8086778452613514
